"","No screening","0.648 0.496 POCT","0.576 0.496 POCT","0.504 0.496 POCT","0.648 0.64 POCT","0.576 0.64 POCT","0.504 0.64 POCT","0.648 0.784 POCT","0.576 0.784 POCT","0.504 0.784 POCT","0.9999 0 POCT","0.882 0.417 POCT","0.807 0.61 POCT","0.667 0.872 POCT","0.533 0.952 POCT","0.331 0.987 POCT"
"903",29167.9164139969,30971.847336087,30510.3015706197,30171.04476835,31783.1903656926,31128.2110242179,30634.8140241976,33672.4016557733,32640.0789925492,31808.5765985519,44179.9335638373,34159.5397800287,33919.4850923684,36810.8414756602,39860.2476098198,42220.2519765868
"904",31922.9467231746,34045.1402392297,33517.4699118059,33123.3904053331,34943.0044870304,34216.8506711923,33657.8315501766,36923.2050991986,35851.4024671532,34959.9375884076,46127.2602686864,37463.1199140913,37201.1820998253,39938.8235584064,42581.3994165984,44501.6958074008
"905",36179.5397948595,37025.2320448981,36820.3556082612,36667.2138915644,37370.4634576998,37089.0499696243,36872.3436696756,38134.1448056588,37718.7451596975,37373.6898287077,41748.017925981,38355.1855478405,38247.5322846222,39305.7809137148,40350.2006966145,41137.119938659
"906",28678.4126532779,31317.5217161442,30693.0815054776,30216.6788413769,32309.5197853661,31489.1669963961,30841.6015769623,34358.5907544575,33235.47812792,32275.2717326855,43055.246571721,35113.9201635656,34756.5228575417,37276.0174174728,39687.7482282964,41474.2401970575
"907",36814.7734002316,37608.1613873819,37403.8583267907,37254.8636985244,37981.831232708,37684.7122223119,37462.7256179108,38879.355920562,38395.5514941934,38008.3085777897,43864.7042189613,39040.1043050442,38958.4901694455,40397.0947030896,41882.2666028284,43004.2436440968
"908",30643.2120626608,32514.7253865061,32030.6948705964,31674.9691879903,33388.3466005639,32695.9760461948,32172.8666026734,35418.0155835971,34331.7350066378,33446.5920663008,45526.1388392023,35793.2893903643,35605.9807664488,38674.0142678851,41655.1507387904,43790.0259533409
"909",40533.3866170561,41483.9513101633,41265.616139051,41098.8551061481,41826.8126442227,41540.7063438346,41314.7254454049,42536.2276133348,42144.9818919303,41810.8300549956,45603.024243046,42813.2150158465,42681.8134009864,43552.8351781751,44407.7431596523,45069.468334809
"910",37745.6739948123,38613.5802701844,38394.7303482681,38233.5379695628,39001.9698785326,38690.8701346144,38455.4694828722,39902.5110466258,39416.8088227066,39021.3856024009,44498.2164936948,40096.9950012053,40000.2233469424,41355.5962210014,42707.3681565905,43712.169320958
"911",30172.3954314576,32144.176175381,31609.449914289,31221.5302077156,33187.7580833032,32391.163673381,31795.6835833302,35692.1848455379,34392.7744336362,33335.4138962903,47354.1348344827,35802.2233415858,35740.7400905824,39684.4478979116,43197.7200997448,45507.9019374638
"912",22342.8273135591,24817.5811875348,24126.7833291365,23632.3262225671,26214.3175499765,25153.3581420901,24374.8536514626,29741.8029358233,27897.430521874,26438.6568497149,48995.06700688,29787.1877196249,29750.0585026055,35839.8245748746,41727.6525339561,45791.1582455713
"913",28358.8012651019,29723.013423718,29344.4727539342,29074.3643424551,30486.506162541,29902.2104356207,29476.1541824882,32452.0169632498,31413.4206137079,30603.1039754755,44372.8910773799,32508.9381752288,32471.2738913847,36002.2122791429,39648.9430923527,42310.186933707
"914",30608.4298301934,32146.8458145965,31777.4952403468,31498.0032985226,32754.5065066016,32259.2023589269,31871.5282591053,34043.2626634822,33346.3198118258,32754.2075252405,39498.8013494414,34433.5214776989,34246.1601329558,35906.103253155,37457.5271308294,38576.5728493981
"915",36270.6852498457,37522.3780785639,37226.8564864076,37002.5036266893,37999.1244324083,37606.3809977683,37298.1246495071,39001.833593236,38454.364472729,37989.0474796446,43327.8632572239,39345.4754444051,39181.3207406983,40452.8743886526,41673.9455118643,42584.7643956767
"916",34625.9192733453,36048.6389840027,35688.2599835947,35422.5207149962,36678.0852352967,36169.5935758728,35784.8464947756,38129.1527125089,37338.153091001,36696.6448530526,45870.1843302419,38504.6678663065,38319.8955879289,40495.8739385514,42745.0088856083,44463.0754813901
"917",37530.5106405592,39026.9795583734,38651.5490528714,38371.7595935757,39685.8009869517,39162.9875200965,38760.3067309674,41145.9697459586,40372.1669686508,39723.3380471238,47398.5827840666,41432.3114459639,41291.4755964494,43316.0519293121,45138.9098373181,46389.3903381461
"918",35966.2615246748,37061.6292278492,36768.9984171769,36557.592898555,37621.6405552375,37184.8776610703,36861.8415942493,39005.4974333401,38268.1801095512,37683.4935052216,46840.250136797,39151.8382715432,39074.4420474561,41398.0916141141,43763.3468911651,45497.4016893914
"919",34679.8384131557,35480.8737324022,35262.8498291501,35106.6352969426,35915.7665928946,35582.0144058285,35337.2523961315,37020.3288536061,36438.2514364314,35979.928786731,43339.3560537418,37060.6096761776,37035.4724407918,38963.7822427322,40897.9538155493,42290.5593677664
"920",37156.8124771059,38085.0795947044,37837.9906637839,37659.1660131303,38560.0200593346,38191.5647386643,37918.0244215249,39724.097130745,39108.9166041396,38616.9099092308,45892.2306477876,39824.4937245578,39770.5162981795,41685.9800098468,43557.0759682368,44888.3490611757
"921",36304.7355675326,37153.3383734777,36934.585775393,36773.9784455102,37559.8818567211,37243.4075376724,37003.7463221221,38505.9165984587,38010.4998506467,37602.2158115052,42759.1974324577,38610.1305183176,38556.3359404723,39973.4862754255,41249.9055431682,42121.5431811828
"922",31381.1948906881,32629.0833959556,32310.2244524101,32076.1164388281,33195.2984538304,32740.4268061396,32398.0040108262,34520.8142645164,33800.6623444279,33219.9525140171,41742.972492399,34828.5751257628,34675.796505964,36716.5938829572,38832.5316670582,40444.6005558842
"923",28782.4883669797,32542.6314060359,31681.3413732088,31014.4723172348,33850.0363976022,32752.3691574021,31871.1148260598,36435.6157535257,35003.3021933896,33757.2498794503,46901.1961484919,37558.906301922,37036.0089569455,39966.4531288874,42779.9495502264,44909.5947943522
"924",35117.1319761349,36576.5415923871,36190.5462902217,35910.7421435809,37294.0470568662,36726.0614585174,36305.1509617004,39049.1856788378,38100.5233697862,37350.5238155851,49555.6744260974,39344.6077655978,39194.0550740994,42117.4824601483,45237.8137032592,47631.9168357959
"925",34815.0476868292,35582.5630558152,35384.7793663142,35240.3771265899,35947.203615706,35659.3052982951,35443.585954819,36818.201711387,36352.8909557095,35977.7080610762,41370.8338030785,36951.2307947634,36883.1431012263,38259.1539506458,39623.9939453708,40622.5223658613
"926",30472.6390443091,32692.0719610053,32142.3497387278,31732.7753142057,33608.1143230634,32853.930908448,32276.8071786159,35643.24604822,34516.5215337822,33593.5866725562,46375.4093645646,36352.163444494,36010.597334832,38874.9043554157,41897.1483890196,44290.2030907353
"927",40678.5518641986,42032.0266814174,41721.247402658,41482.486964711,42516.313756278,42113.1741032743,41792.2746854528,43499.7725926218,42959.8639999867,42493.7558921591,47527.9770130182,43880.3255495929,43700.7729719112,44870.7846675652,45986.6815515075,46827.1545516523
"928",44353.958069241,45111.8422472655,44924.4948063615,44785.608076462,45438.5036578596,45175.7085894482,44975.1910455456,46180.828274192,45780.8532069661,45451.5080509525,49759.7167636642,46353.1443917174,46267.8783169977,47344.4370874272,48396.138107236,49173.7053498651
"929",35321.4687198371,36618.5427919675,36290.466074692,36048.1425438131,37195.2688741903,36732.4251530446,36381.0064968039,38516.864801615,37802.964787033,37219.4372573282,45149.691522837,38823.0655357611,38671.898615016,40625.2161752456,42564.4687290135,43996.0602282376
"930",36109.8023624645,37032.1473369163,36793.2352460622,36618.756728179,37472.6885820086,37125.2466918693,36864.7812338466,38522.2632388196,37961.9031739244,37509.6555309,43971.2773480371,38682.3665316213,38600.6281568298,40252.802444206,41883.9528453508,43068.8322001794
"931",24401.9266151437,28134.7102786397,27272.0190231115,26605.925469318,29463.2329597947,28355.9307297645,27469.2146167498,32112.9283785162,30656.0148090018,29389.7372490811,42712.4320020418,33181.7987661498,32681.947998012,35738.1096179827,38619.0153274924,40748.1648141896
"932",41970.9962129126,42434.0369069116,42317.6690098697,42232.8061232005,42645.579433723,42476.2183976173,42349.7812666368,43157.4285333436,42880.4940283609,42659.3765187377,46068.0374965309,43253.5538903542,43204.4084907198,44032.4238505192,44904.5799799053,45582.1759118932
"933",38220.5647619403,39548.8841268084,39243.9877610988,39010.3127316047,40019.031801495,39623.466255004,39310.02715449,40978.7897171905,40444.3139503279,39987.3053430909,45193.3321184583,41394.8335791757,41199.1739757788,42348.5180505628,43499.9445722531,44409.1780794859
"934",27694.5031698772,28687.1470920241,28404.0199663248,28204.0521377619,29289.2766068693,28837.8944785852,28512.0865694909,30890.1804480944,30055.0742334286,29408.8872138358,40718.1936309713,30802.018807905,30836.7133195633,33841.7178019911,36896.6581145231,39078.0256309712
"935",32768.3590531395,34482.5097144136,34061.8621718721,33747.4782622802,35180.8152224474,34606.38913875,34164.8655618823,36718.8235063215,35870.6805871449,35170.9808206611,44474.81454024,37243.5308202607,36990.7595482626,39117.4903296361,41311.8651065996,43019.7557647262
"936",35392.340540747,37452.7875879819,37003.6303689022,36650.1039670457,38105.587186707,37549.9431839381,37095.2637833988,39343.1112927125,38652.7109572448,38039.6706602359,44047.0105405088,39941.0662468641,39666.1393265,40957.6414225304,42194.5020325861,43157.6697775222
"937",36703.5804732884,38465.887860435,38058.0183093512,37745.4608871656,39097.1722390195,38567.6953893419,38148.0880053901,40384.6966328158,39669.5035528792,39057.4499588451,45987.7180128012,40931.6021631934,40674.5825617962,42216.1685001461,43744.6685146544,44933.4401562489
"938",29265.7308934812,32192.7669520484,31469.012326485,30925.7461322184,33413.1217964486,32426.614783549,31661.8925154374,36058.1528092793,34631.4599075792,33432.8337649694,47730.9468496494,36785.9224302173,36434.8587802859,39979.1633057367,43306.2396870597,45671.5771390552
"939",31116.7557231382,32728.4221968834,32311.0958407572,32004.9605898233,33484.3031947677,32885.0749972091,32433.523630715,35252.8847470035,34304.875436732,33535.5484605609,44276.1206502063,35577.5496572154,35415.1159297243,38122.4643732608,40785.4457768609,42712.2025419016
"940",38002.2921846087,39456.6772021549,39112.5531416913,38851.7880797594,40004.9038863242,39548.2593593409,39191.3060767764,41161.8706891281,40520.6280722976,39980.8242617255,46540.5510615887,41616.6913629652,41400.5947188027,42876.5919240957,44369.017181654,45535.2555333616
"941",43226.8125908342,44083.1142243428,43858.7654806981,43695.6469858394,44505.4427911331,44175.0618762003,43928.5567751709,45526.221318257,44984.2104604983,44548.6239662843,50867.8228197817,45646.9849011206,45583.9904432172,47226.7547325194,48837.899866151,49996.5276678212
"942",33285.089333009,34413.1585749824,34125.0729802335,33913.4841746342,34927.5143926485,34515.9874561982,34205.8103859829,36129.9508347379,35480.071593552,34954.150190956,42480.6033571985,36388.1701556981,36259.5811703808,38101.0183350474,39968.4222579343,41365.0433143797
"943",35267.5075014675,35835.5243683251,35687.1625439068,35580.2103159949,36115.2194859783,35893.6128609252,35730.6359613617,36818.8661885384,36437.8911646592,36140.1092018723,41347.5015732114,36922.6130674254,36868.3567721848,38094.7490173064,39452.1778813065,40529.9965819602
"944",41585.2420713785,43120.9447178057,42752.0482229837,42472.8947814939,43728.788077456,43233.9047344244,42846.4782553706,45017.6705246786,44321.5922295899,43729.7988588749,50443.1629493414,45402.2828186749,45217.5803609876,46876.8387747859,48419.9193966898,49528.2371765798
"945",31750.4262349709,34139.5147545181,33607.4069983026,33191.5457359382,34929.2865457175,34262.1989303367,33720.6242083756,36454.1632404549,35608.1453689689,34862.6826961585,42352.987523739,37146.8375939563,36826.4291478353,38477.2088736943,40046.1685888719,41242.4359872339
"946",31761.1661961772,33423.8734399763,32971.9779827444,32646.3520694782,34304.4230219441,33624.3392706196,33122.2644287144,36490.3168669014,35334.2525876581,34416.9377123723,48577.9796655771,36650.7755984601,36563.1545964502,40251.9270616495,43917.6982476629,46531.2514481211
"947",41656.5287678064,42814.7596814616,42512.9839369172,42292.3372465016,43373.368318751,42935.0177594695,42605.5650376422,44694.6029379584,43993.2522456782,43423.9823301859,51269.2364064657,44878.3641753022,44784.5296359088,46834.7279668959,48800.8924883362,50192.2136315673
"948",35470.64390889,37982.2897385262,37404.3366514093,36958.6993535727,38868.998248271,38126.404129786,37533.1266872802,40644.7759545945,39662.6207612548,38812.7782632714,47965.05742652,41392.8180524618,41042.9865589258,43102.1014693496,45086.5864972789,46591.5951973366
"949",31523.175612485,33297.7629423923,32888.8604849885,32575.1575146206,33925.2500354082,33396.3855136007,32976.9183782679,35199.9137653604,34488.0968840117,33879.2206003249,40821.3124636659,35768.871577486,35502.1838735802,37015.3098884345,38537.9867066318,39744.0066752726
"950",40269.5653088039,41950.6481762838,41554.5445595955,41252.6648097264,42583.2581820385,42061.1445352906,41649.3978929239,43896.0749909573,43178.5667704023,42565.3089009245,49444.247955053,44363.1674304948,44141.4345390035,45767.3922566803,47314.4879038992,48459.2732202639
"951",27803.7025981856,29755.0699736186,29246.9828175035,28875.5127946982,30673.5941302714,29941.2835390373,29392.6532010175,32850.2163734448,31672.1960002477,30727.1636007354,44915.4361765353,33297.1301250502,33073.9391971591,36500.8170235329,40048.1254064654,42720.695136934
"952",29936.5266334817,33269.9176973922,32497.7202758129,31902.9396541331,34459.5907918219,33465.3214108704,32671.8885327473,36847.9048407659,35528.7518486057,34388.4824154971,46702.6252919958,37838.5177395197,37374.9398021081,40159.6087556331,42836.1747937815,44851.0656653741
"953",31883.8580874889,33026.1293093859,32715.189518145,32491.533959043,33640.1912890779,33168.8320061991,32821.2463308858,35172.8112629837,34367.1034688187,33727.1441185953,43477.1146308364,35244.6544147405,35202.8035123261,37799.3156476808,40331.3300549609,42112.2649277025
"954",41020.4131162144,41918.3740930561,41696.8879406508,41532.4773556533,42298.1150613316,41989.6503553549,41754.2453654871,43156.8550874011,42689.0944574292,42305.2741520293,47473.6018724878,43392.844789075,43277.1713058156,44516.7400614362,45770.4121458534,46724.2060216622
"955",32291.0769114704,33831.9131500539,33439.9184476779,33150.8925935998,34521.7560460811,33967.4406611622,33547.7162429444,36111.1035741712,35249.6897043414,34548.9724432938,44344.816532724,36489.8308094092,36303.0072291849,38679.5399527797,41081.0607072233,42875.0720074852
"956",30393.919627269,31507.866802181,31215.0458818118,31002.3331775127,32053.6408114077,31623.4470083029,31303.385369613,33378.2793476903,32667.6797604845,32101.1277479161,40794.2355517445,33576.5453144195,33474.8553855359,35637.721433332,37855.6069499367,39504.1167749094
"957",33504.1961917681,35809.0532195882,35301.8367444465,34904.2161736341,36547.5355991924,35916.958706272,35403.7696697291,37959.4305221721,37166.614502914,36468.2410963479,43561.150397183,38666.879819731,38341.5819030066,39833.7865021964,41296.9967096661,42459.993930083
"958",39227.2359855647,40021.2593474034,39825.2509617377,39680.1460197122,40358.401474094,40084.0788127228,39875.5490877289,41128.6593123901,40707.7446429166,40364.5276286941,45152.8332004526,41342.4652956106,41237.3580489259,42370.2224981509,43540.9512669988,44447.5192995306
"959",38065.0479811592,38911.0684175577,38680.5189104251,38515.4596060601,39370.15025342,39017.0211973335,38758.4938323742,40541.4259921114,39922.0577972643,39436.2891993139,47449.1913027626,40592.4045212252,40561.4229856056,42628.6760132353,44744.9698600954,46290.283366207
